dti,int_rate,annual_inc,loan_amnt,year,period_label
6.07,12.12,165000.0,30000.0,2013,training (2012-14)
23.11,21.48,106000.0,35000.0,2014,training (2012-14)
25.02,24.08,109000.0,16000.0,2014,training (2012-14)
8.12,20.89,90000.0,35000.0,2012,training (2012-14)
16.98,16.99,90000.0,35000.0,2013,training (2012-14)
24.26,13.98,65000.0,13500.0,2014,training (2012-14)
22.03,23.99,41790.0,16700.0,2014,training (2012-14)
17.47,10.99,100000.0,22500.0,2014,training (2012-14)
27.17,7.9,25000.0,5525.0,2012,training (2012-14)
16.26,25.83,132000.0,28000.0,2014,training (2012-14)
21.31,13.05,35931.0,8000.0,2013,training (2012-14)
10.56,24.99,60000.0,18000.0,2014,training (2012-14)
11.84,19.05,110000.0,32000.0,2012,training (2012-14)
13.59,16.78,70000.0,14125.0,2013,training (2012-14)
17.2,25.83,70000.0,23500.0,2014,training (2012-14)
12.06,22.2,93300.0,15000.0,2013,training (2012-14)
21.54,12.85,56000.0,20000.0,2014,training (2012-14)
3.87,25.8,325000.0,31825.0,2014,training (2012-14)
23.02,17.57,55000.0,15400.0,2014,training (2012-14)
25.68,7.62,52000.0,13450.0,2013,training (2012-14)
7.89,14.33,66515.0,5000.0,2013,training (2012-14)
14.86,14.65,80000.0,25000.0,2012,training (2012-14)
16.71,25.99,93264.0,35000.0,2014,training (2012-14)
19.92,18.75,80000.0,16000.0,2012,training (2012-14)
13.06,21.49,92000.0,29100.0,2013,training (2012-14)
10.2,24.83,33760.0,10000.0,2013,training (2012-14)
9.45,11.14,40000.0,10475.0,2013,training (2012-14)
35.95,13.98,70000.0,5000.0,2014,training (2012-14)
12.66,7.9,85000.0,16000.0,2013,training (2012-14)
34.75,6.03,41000.0,9000.0,2013,training (2012-14)
17.88,6.99,104000.0,10000.0,2014,training (2012-14)
4.86,15.8,195000.0,22400.0,2012,training (2012-14)
26.18,22.78,65500.0,32000.0,2012,training (2012-14)
28.17,23.7,41500.0,4375.0,2014,training (2012-14)
0.0,20.99,50000.0,4000.0,2014,training (2012-14)
22.48,15.8,146000.0,28000.0,2013,training (2012-14)
11.37,17.77,42000.0,14825.0,2013,training (2012-14)
23.85,20.49,42000.0,18450.0,2012,training (2012-14)
21.23,24.5,42343.0,20800.0,2014,training (2012-14)
31.44,21.0,72500.0,32350.0,2012,training (2012-14)
13.06,6.03,84000.0,15200.0,2014,training (2012-14)
27.38,16.29,50000.0,12000.0,2014,training (2012-14)
30.56,21.0,32200.0,10625.0,2013,training (2012-14)
15.94,24.7,120000.0,32450.0,2012,training (2012-14)
10.27,25.89,55405.0,24925.0,2013,training (2012-14)
32.54,14.64,60700.0,8000.0,2014,training (2012-14)
20.56,25.89,240000.0,26000.0,2013,training (2012-14)
6.51,7.62,95000.0,14300.0,2013,training (2012-14)
14.18,9.49,120000.0,25000.0,2014,training (2012-14)
15.14,13.98,41700.0,15600.0,2014,training (2012-14)
8.16,25.83,120406.0,35000.0,2014,training (2012-14)
13.9,17.57,108500.0,35000.0,2014,training (2012-14)
12.79,26.06,65000.0,13000.0,2013,training (2012-14)
8.56,15.31,68637.0,15000.0,2012,training (2012-14)
23.52,10.99,32000.0,3775.0,2014,training (2012-14)
19.43,15.61,32000.0,4000.0,2014,training (2012-14)
34.44,26.06,40000.0,10900.0,2014,training (2012-14)
10.25,12.39,76000.0,7200.0,2014,training (2012-14)
8.99,7.62,225000.0,28000.0,2012,training (2012-14)
32.96,22.95,140000.0,28000.0,2012,training (2012-14)
5.45,24.08,105000.0,10000.0,2013,training (2012-14)
20.59,8.9,70000.0,16000.0,2013,training (2012-14)
16.13,11.67,34000.0,5400.0,2014,training (2012-14)
16.94,25.89,290000.0,35000.0,2013,training (2012-14)
27.64,17.76,55000.0,20000.0,2013,training (2012-14)
18.26,21.28,65000.0,35000.0,2012,training (2012-14)
16.7,17.27,130000.0,30000.0,2012,training (2012-14)
21.32,24.08,100000.0,35000.0,2014,training (2012-14)
26.31,23.43,30000.0,3000.0,2014,training (2012-14)
19.09,23.76,80710.0,35000.0,2012,training (2012-14)
12.06,15.8,45000.0,4500.0,2012,training (2012-14)
19.51,16.99,77000.0,22000.0,2014,training (2012-14)
4.24,24.5,95000.0,10000.0,2014,training (2012-14)
20.19,26.06,75000.0,28100.0,2013,training (2012-14)
5.25,21.0,130000.0,27575.0,2012,training (2012-14)
21.61,18.25,100000.0,23350.0,2012,training (2012-14)
28.47,19.05,71750.0,14825.0,2012,training (2012-14)
28.33,14.33,40000.0,15875.0,2012,training (2012-14)
30.13,21.99,51000.0,21350.0,2014,training (2012-14)
27.5,13.11,48000.0,18825.0,2012,training (2012-14)
6.97,25.83,80000.0,14125.0,2013,training (2012-14)
13.36,14.33,90000.0,25000.0,2012,training (2012-14)
39.46,20.2,52000.0,15550.0,2014,training (2012-14)
22.3,24.99,60000.0,18200.0,2014,training (2012-14)
15.92,18.49,60000.0,7000.0,2012,training (2012-14)
21.14,17.76,95000.0,16000.0,2013,training (2012-14)
15.68,25.8,114470.0,21000.0,2013,training (2012-14)
20.4,24.08,70000.0,27575.0,2013,training (2012-14)
26.55,17.57,60440.0,15075.0,2014,training (2012-14)
14.75,9.71,59000.0,12000.0,2013,training (2012-14)
23.82,25.99,53500.0,15875.0,2014,training (2012-14)
21.99,25.57,70706.0,25850.0,2014,training (2012-14)
2.62,6.03,35000.0,3500.0,2012,training (2012-14)
19.2,17.57,60000.0,17000.0,2014,training (2012-14)
9.38,14.64,80000.0,15000.0,2014,training (2012-14)
30.92,25.99,73000.0,22500.0,2014,training (2012-14)
15.2,15.31,36000.0,9750.0,2012,training (2012-14)
32.7,22.2,80000.0,10000.0,2013,training (2012-14)
23.53,8.9,69600.0,2500.0,2012,training (2012-14)
15.6,17.57,54000.0,7000.0,2014,training (2012-14)
18.28,25.83,80000.0,26575.0,2014,training (2012-14)
21.04,23.33,45000.0,20100.0,2012,training (2012-14)
22.18,19.99,81600.0,7350.0,2014,training (2012-14)
5.73,24.5,41500.0,7125.0,2014,training (2012-14)
23.34,26.06,80000.0,24925.0,2014,training (2012-14)
13.24,14.33,33800.0,8000.0,2013,training (2012-14)
8.57,7.62,36000.0,6000.0,2014,training (2012-14)
25.98,22.99,102000.0,20000.0,2014,training (2012-14)
17.65,12.12,58000.0,12000.0,2012,training (2012-14)
19.79,22.95,50000.0,19575.0,2012,training (2012-14)
21.18,11.71,40000.0,10000.0,2012,training (2012-14)
23.02,20.99,70000.0,14975.0,2014,training (2012-14)
14.67,24.5,72000.0,5750.0,2014,training (2012-14)
2.45,6.03,130000.0,12000.0,2012,training (2012-14)
26.05,16.29,55000.0,2000.0,2013,training (2012-14)
14.93,10.99,100000.0,18700.0,2014,training (2012-14)
4.57,25.8,113000.0,16200.0,2014,training (2012-14)
20.7,7.9,40000.0,19425.0,2012,training (2012-14)
32.89,24.7,85000.0,33950.0,2012,training (2012-14)
4.5,22.78,108000.0,20000.0,2012,training (2012-14)
20.14,23.7,69853.0,4000.0,2013,training (2012-14)
7.99,12.49,90000.0,16500.0,2014,training (2012-14)
1.28,26.06,89000.0,11475.0,2014,training (2012-14)
10.73,24.83,97000.0,25000.0,2012,training (2012-14)
6.84,8.9,110000.0,16000.0,2012,training (2012-14)
9.41,12.99,70000.0,6000.0,2013,training (2012-14)
22.02,24.5,40000.0,6250.0,2013,training (2012-14)
10.67,24.5,45000.0,2000.0,2013,training (2012-14)
29.57,19.47,67000.0,25450.0,2014,training (2012-14)
15.4,24.7,65000.0,25000.0,2012,training (2012-14)
28.59,21.49,80000.0,22250.0,2013,training (2012-14)
7.31,14.3,100000.0,25000.0,2013,training (2012-14)
18.36,25.8,73000.0,26225.0,2014,training (2012-14)
14.76,7.9,96000.0,10000.0,2013,training (2012-14)
23.11,23.43,67200.0,23975.0,2014,training (2012-14)
6.46,24.7,68500.0,25000.0,2012,training (2012-14)
20.12,24.89,94344.0,18000.0,2012,training (2012-14)
27.96,8.39,41000.0,10000.0,2014,training (2012-14)
29.02,6.62,35725.0,9000.0,2012,training (2012-14)
27.81,11.99,52000.0,19200.0,2014,training (2012-14)
10.92,13.68,92000.0,17000.0,2013,training (2012-14)
3.73,17.77,36000.0,12000.0,2012,training (2012-14)
11.76,24.5,30000.0,5375.0,2014,training (2012-14)
24.89,20.99,90000.0,30000.0,2012,training (2012-14)
19.2,7.51,65000.0,10000.0,2012,training (2012-14)
29.61,17.27,34000.0,8000.0,2013,training (2012-14)
33.12,12.99,60000.0,17500.0,2014,training (2012-14)
21.55,25.89,185000.0,35000.0,2013,training (2012-14)
20.49,24.7,80000.0,35000.0,2013,training (2012-14)
10.17,14.33,38000.0,8500.0,2012,training (2012-14)
5.42,11.99,22800.0,6000.0,2014,training (2012-14)
22.63,7.69,84000.0,35000.0,2014,training (2012-14)
4.53,11.99,22000.0,6250.0,2013,training (2012-14)
10.88,9.67,21400.0,4500.0,2014,training (2012-14)
16.43,25.83,88000.0,21300.0,2014,training (2012-14)
12.97,17.57,154000.0,35000.0,2014,training (2012-14)
16.92,15.22,39500.0,8000.0,2013,training (2012-14)
1.74,10.99,60000.0,5000.0,2014,training (2012-14)
16.13,6.62,45466.0,16500.0,2013,training (2012-14)
14.82,13.35,52000.0,3000.0,2014,training (2012-14)
27.36,22.2,30000.0,7200.0,2013,training (2012-14)
27.76,25.99,78587.0,10575.0,2014,training (2012-14)
13.37,23.13,61655.0,21000.0,2012,training (2012-14)
19.02,12.99,33000.0,9200.0,2013,training (2012-14)
16.76,13.53,76900.0,21200.0,2014,training (2012-14)
4.58,13.35,29347.0,10525.0,2014,training (2012-14)
21.84,7.9,197000.0,20675.0,2012,training (2012-14)
17.05,11.14,43000.0,11400.0,2012,training (2012-14)
33.05,21.18,129500.0,35000.0,2014,training (2012-14)
33.78,22.95,75000.0,30225.0,2012,training (2012-14)
15.76,6.03,38000.0,9000.0,2014,training (2012-14)
8.25,26.06,260000.0,12000.0,2013,training (2012-14)
28.82,24.89,115000.0,30000.0,2012,training (2012-14)
29.34,24.5,68181.44,25850.0,2014,training (2012-14)
8.4,15.61,100000.0,5000.0,2014,training (2012-14)
6.31,14.49,50000.0,13600.0,2014,training (2012-14)
19.21,7.69,53957.0,5000.0,2014,training (2012-14)
13.51,23.13,150000.0,35000.0,2012,training (2012-14)
33.86,25.83,50000.0,17325.0,2014,training (2012-14)
23.38,21.6,60000.0,16000.0,2013,training (2012-14)
27.65,25.89,70000.0,27575.0,2013,training (2012-14)
24.19,24.52,45000.0,21850.0,2012,training (2012-14)
13.76,8.39,160000.0,18000.0,2014,training (2012-14)
23.0,21.7,74100.0,29175.0,2013,training (2012-14)
27.71,24.5,55000.0,14975.0,2014,training (2012-14)
29.36,24.5,61027.0,19500.0,2014,training (2012-14)
26.76,17.77,53000.0,10000.0,2012,training (2012-14)
19.91,21.6,74839.91,4200.0,2013,training (2012-14)
20.61,20.2,35000.0,13950.0,2014,training (2012-14)
17.21,9.67,41000.0,12000.0,2014,training (2012-14)
21.46,16.99,50000.0,20000.0,2013,training (2012-14)
3.25,7.49,55000.0,10000.0,2014,training (2012-14)
16.07,21.49,28000.0,3200.0,2013,training (2012-14)
25.06,25.8,39480.0,13375.0,2014,training (2012-14)
2.83,9.17,350000.0,15000.0,2014,training (2012-14)
20.04,14.99,70000.0,15000.0,2014,training (2012-14)
13.59,7.9,87100.0,20000.0,2012,training (2012-14)
7.63,10.16,39000.0,8000.0,2013,training (2012-14)
25.53,8.39,55000.0,8000.0,2014,training (2012-14)
36.55,25.89,102500.0,35000.0,2014,training (2012-14)
8.18,13.65,380000.0,30000.0,2014,training (2012-14)
16.97,6.03,89000.0,12000.0,2012,training (2012-14)
21.76,24.7,180000.0,30000.0,2013,training (2012-14)
24.0,17.77,30000.0,2700.0,2013,training (2012-14)
31.6,16.99,60000.0,27525.0,2014,training (2012-14)
30.12,22.47,120037.0,35000.0,2013,training (2012-14)
20.72,25.57,42000.0,12575.0,2014,training (2012-14)
27.0,18.92,68000.0,14925.0,2014,training (2012-14)
13.22,18.55,72000.0,32350.0,2013,training (2012-14)
23.03,7.9,61000.0,18000.0,2012,training (2012-14)
28.15,25.83,48000.0,18225.0,2013,training (2012-14)
20.56,12.99,60000.0,20000.0,2013,training (2012-14)
20.6,7.62,90000.0,23675.0,2012,training (2012-14)
6.98,8.9,25440.0,6500.0,2012,training (2012-14)
22.08,18.24,60000.0,21850.0,2014,training (2012-14)
23.07,15.61,81000.0,18500.0,2014,training (2012-14)
17.2,12.99,45000.0,14000.0,2014,training (2012-14)
31.91,20.99,22000.0,5000.0,2014,training (2012-14)
27.1,6.62,50000.0,5000.0,2012,training (2012-14)
21.82,17.76,78000.0,20000.0,2013,training (2012-14)
5.19,12.49,40000.0,9600.0,2014,training (2012-14)
5.83,23.4,30000.0,4000.0,2013,training (2012-14)
13.39,8.6,192000.0,21000.0,2013,training (2012-14)
9.32,7.62,90000.0,18000.0,2012,training (2012-14)
29.58,23.43,52878.0,16000.0,2014,training (2012-14)
13.55,23.28,65000.0,25975.0,2012,training (2012-14)
23.51,6.62,53000.0,12000.0,2012,training (2012-14)
27.53,19.05,90000.0,16000.0,2012,training (2012-14)
20.07,21.49,92000.0,16000.0,2012,training (2012-14)
12.3,26.06,75000.0,11950.0,2014,training (2012-14)
20.93,8.9,120000.0,24000.0,2013,training (2012-14)
17.95,17.76,22000.0,5500.0,2013,training (2012-14)
5.78,25.83,85468.0,35000.0,2013,training (2012-14)
12.26,16.24,52875.0,15400.0,2014,training (2012-14)
19.25,9.67,69000.0,5000.0,2014,training (2012-14)
10.47,17.27,65000.0,10000.0,2012,training (2012-14)
25.15,11.67,90000.0,12000.0,2014,training (2012-14)
4.69,20.31,15600.0,3300.0,2013,training (2012-14)
16.87,7.69,52000.0,6000.0,2014,training (2012-14)
4.12,15.31,63500.0,8000.0,2012,training (2012-14)
10.91,15.8,75000.0,24000.0,2012,training (2012-14)
27.76,23.28,102000.0,20000.0,2012,training (2012-14)
15.08,8.9,65000.0,10000.0,2014,training (2012-14)
29.72,25.89,150000.0,35000.0,2013,training (2012-14)
23.31,11.14,131000.0,21725.0,2013,training (2012-14)
33.74,12.99,35000.0,14000.0,2014,training (2012-14)
9.01,6.03,120000.0,6000.0,2013,training (2012-14)
25.12,24.7,62400.0,17600.0,2013,training (2012-14)
22.85,22.4,45000.0,16950.0,2013,training (2012-14)
14.45,16.49,72000.0,15000.0,2014,training (2012-14)
17.69,24.08,48500.0,14000.0,2013,training (2012-14)
17.12,15.31,18500.0,1000.0,2012,training (2012-14)
19.23,18.92,90000.0,24000.0,2014,training (2012-14)
19.31,22.45,75000.0,35000.0,2012,training (2012-14)
14.85,12.49,131615.0,18000.0,2014,training (2012-14)
28.65,24.08,37440.0,2625.0,2014,training (2012-14)
13.46,12.85,60000.0,16000.0,2014,training (2012-14)
33.33,11.99,40000.0,17625.0,2014,training (2012-14)
13.14,25.8,60000.0,26500.0,2013,training (2012-14)
14.08,25.28,84863.0,30000.0,2013,training (2012-14)
19.0,16.29,43000.0,19075.0,2012,training (2012-14)
21.96,13.67,69000.0,25000.0,2013,training (2012-14)
13.89,21.98,70000.0,29700.0,2012,training (2012-14)
16.81,24.5,13000.0,2975.0,2014,training (2012-14)
14.27,15.31,80000.0,9600.0,2012,training (2012-14)
34.69,12.49,33000.0,10000.0,2014,training (2012-14)
26.82,18.75,52000.0,21250.0,2012,training (2012-14)
10.17,8.39,67000.0,15000.0,2014,training (2012-14)
14.7,24.5,46300.0,20275.0,2014,training (2012-14)
11.2,26.06,84000.0,19950.0,2014,training (2012-14)
9.97,7.62,95000.0,13200.0,2013,training (2012-14)
13.4,7.49,110000.0,25000.0,2014,training (2012-14)
23.55,12.99,50000.0,16000.0,2014,training (2012-14)
3.81,14.33,45000.0,9500.0,2012,training (2012-14)
21.73,11.67,35000.0,6500.0,2014,training (2012-14)
17.76,13.11,49000.0,8725.0,2012,training (2012-14)
7.84,25.83,96000.0,25250.0,2014,training (2012-14)
19.08,24.08,52000.0,10550.0,2014,training (2012-14)
13.66,18.55,116000.0,21400.0,2012,training (2012-14)
16.0,21.48,21000.0,6475.0,2014,training (2012-14)
29.86,23.63,45500.0,18900.0,2012,training (2012-14)
18.25,11.14,78390.0,10000.0,2013,training (2012-14)
16.22,18.75,50000.0,5400.0,2012,training (2012-14)
34.24,23.63,45000.0,14000.0,2013,training (2012-14)
16.76,19.52,80000.0,11000.0,2014,training (2012-14)
30.83,18.99,41000.0,5125.0,2014,training (2012-14)
25.44,20.5,40000.0,17500.0,2013,training (2012-14)
11.39,25.89,85000.0,35000.0,2013,training (2012-14)
3.69,16.2,152000.0,7500.0,2013,training (2012-14)
11.02,9.67,78000.0,15850.0,2014,training (2012-14)
24.37,17.99,42000.0,15000.0,2012,training (2012-14)
1.58,6.99,84385.8,2500.0,2014,training (2012-14)
8.29,6.03,145000.0,10000.0,2013,training (2012-14)
18.85,15.61,96000.0,4800.0,2014,training (2012-14)
13.79,7.9,87000.0,12000.0,2013,training (2012-14)
16.21,10.16,118000.0,29100.0,2012,training (2012-14)
28.38,23.7,51000.0,22800.0,2013,training (2012-14)
10.7,13.11,110000.0,20000.0,2012,training (2012-14)
23.05,8.39,60000.0,28000.0,2014,training (2012-14)
11.69,6.49,108000.0,6000.0,2014,training (2012-14)
17.01,12.49,45000.0,10000.0,2014,training (2012-14)
18.21,15.31,119000.0,10000.0,2012,training (2012-14)
10.13,6.62,50000.0,16000.0,2013,training (2012-14)
13.27,16.99,50000.0,22000.0,2014,training (2012-14)
15.17,21.7,100000.0,35000.0,2013,training (2012-14)
16.47,14.33,81000.0,28000.0,2013,training (2012-14)
11.7,18.75,75000.0,17825.0,2012,training (2012-14)
13.36,21.7,61418.03,27300.0,2013,training (2012-14)
29.83,17.56,60000.0,7200.0,2013,training (2012-14)
10.01,18.25,50000.0,6450.0,2014,training (2012-14)
29.76,14.33,65000.0,15000.0,2012,training (2012-14)
17.55,21.0,35000.0,3600.0,2012,training (2012-14)
7.42,17.77,225000.0,35000.0,2012,training (2012-14)
15.02,12.39,150000.0,35000.0,2014,training (2012-14)
13.08,6.62,20000.0,3000.0,2012,training (2012-14)
24.82,23.76,54600.0,24375.0,2012,training (2012-14)
9.81,22.9,90000.0,5000.0,2013,training (2012-14)
7.75,24.5,105000.0,30000.0,2013,training (2012-14)
12.66,12.12,22752.0,1500.0,2012,training (2012-14)
24.07,24.08,78762.0,34625.0,2014,training (2012-14)
13.58,9.67,89000.0,15000.0,2014,training (2012-14)
19.46,25.83,84000.0,33425.0,2013,training (2012-14)
28.4,24.5,38000.0,13625.0,2014,training (2012-14)
9.88,20.49,60000.0,24800.0,2014,training (2012-14)
30.97,22.7,17000.0,4500.0,2013,training (2012-14)
27.99,17.76,26971.36,7000.0,2013,training (2012-14)
30.51,12.12,40000.0,11800.0,2013,training (2012-14)
26.08,17.57,90000.0,16425.0,2013,training (2012-14)
15.93,15.31,240000.0,28000.0,2014,training (2012-14)
14.88,15.22,80000.0,15000.0,2013,training (2012-14)
22.09,23.83,123874.0,20400.0,2012,training (2012-14)
13.33,6.62,120000.0,21000.0,2013,training (2012-14)
21.54,8.39,51141.0,14400.0,2014,training (2012-14)
22.16,23.83,79445.0,30000.0,2012,training (2012-14)
24.61,23.63,85000.0,16000.0,2012,training (2012-14)
8.35,20.49,230000.0,35000.0,2012,training (2012-14)
20.0,18.25,45000.0,12000.0,2014,training (2012-14)
19.93,6.62,72000.0,9500.0,2012,training (2012-14)
21.72,9.67,35000.0,7000.0,2014,training (2012-14)
36.96,25.89,30000.0,10725.0,2014,training (2012-14)
21.17,19.99,45000.0,15000.0,2012,training (2012-14)
22.97,11.67,100000.0,20000.0,2014,training (2012-14)
18.44,19.72,66974.0,23750.0,2012,training (2012-14)
31.79,13.11,55000.0,5000.0,2012,training (2012-14)
16.2,12.42,24000.0,5600.0,2012,training (2012-14)
10.91,24.7,90000.0,30750.0,2012,training (2012-14)
32.23,18.49,142000.0,6000.0,2013,training (2012-14)
19.62,20.99,175000.0,24000.0,2014,training (2012-14)
10.47,14.99,68000.0,16000.0,2014,training (2012-14)
17.21,12.12,65000.0,29100.0,2012,training (2012-14)
14.28,16.78,80000.0,24000.0,2013,training (2012-14)
11.42,12.12,56000.0,11000.0,2013,training (2012-14)
22.25,13.11,70000.0,10000.0,2012,training (2012-14)
12.3,15.88,143000.0,28000.0,2013,training (2012-14)
18.27,15.61,40000.0,15000.0,2014,training (2012-14)
29.97,21.0,67744.0,18125.0,2013,training (2012-14)
19.26,14.27,20500.0,4000.0,2012,training (2012-14)
15.2,22.15,60000.0,2975.0,2014,training (2012-14)
19.08,18.92,41000.0,13750.0,2014,training (2012-14)
27.54,6.03,42000.0,10000.0,2012,training (2012-14)
20.15,23.4,48000.0,11000.0,2013,training (2012-14)
17.96,17.77,30000.0,1800.0,2013,training (2012-14)
2.31,16.24,117000.0,11625.0,2014,training (2012-14)
17.35,9.67,56000.0,9000.0,2014,training (2012-14)
16.15,18.49,50000.0,2500.0,2013,training (2012-14)
24.88,22.99,72000.0,20000.0,2014,training (2012-14)
10.57,10.15,60000.0,12000.0,2014,training (2012-14)
18.51,7.9,38000.0,10400.0,2012,training (2012-14)
1.95,23.1,77000.0,10000.0,2013,training (2012-14)
6.47,14.33,43000.0,10000.0,2012,training (2012-14)
27.77,6.0,69000.0,21350.0,2014,training (2012-14)
10.32,16.59,40000.0,15000.0,2014,training (2012-14)
12.22,19.52,92000.0,10975.0,2013,training (2012-14)
8.85,21.49,101000.0,15000.0,2012,training (2012-14)
29.42,20.49,52000.0,20000.0,2012,training (2012-14)
5.23,11.67,75000.0,6025.0,2014,training (2012-14)
27.04,12.12,60000.0,15625.0,2012,training (2012-14)
15.77,10.99,75000.0,22550.0,2013,training (2012-14)
24.73,7.49,43000.0,8800.0,2014,training (2012-14)
26.36,21.49,66000.0,29700.0,2012,training (2012-14)
29.64,23.28,68300.0,23325.0,2013,training (2012-14)
27.31,25.8,102000.0,30000.0,2014,training (2012-14)
16.08,22.95,48000.0,19125.0,2012,training (2012-14)
22.71,24.99,65000.0,10225.0,2014,training (2012-14)
30.31,23.4,42000.0,16000.0,2013,training (2012-14)
11.08,20.49,71000.0,25450.0,2013,training (2012-14)
12.26,8.9,60000.0,8000.0,2012,training (2012-14)
14.73,25.89,108000.0,35000.0,2014,training (2012-14)
24.18,6.62,39000.0,11000.0,2012,training (2012-14)
24.36,18.25,87000.0,35000.0,2013,training (2012-14)
16.38,24.99,60000.0,22000.0,2014,training (2012-14)
10.77,22.47,86000.0,18000.0,2012,training (2012-14)
12.73,25.89,101000.0,30000.0,2013,training (2012-14)
24.46,23.43,60000.0,16200.0,2014,training (2012-14)
16.66,20.99,60000.0,21075.0,2014,training (2012-14)
26.53,21.0,48396.0,7000.0,2013,training (2012-14)
20.43,19.52,123000.0,30950.0,2014,training (2012-14)
29.83,22.95,87000.0,20000.0,2012,training (2012-14)
21.56,25.89,50000.0,14400.0,2014,training (2012-14)
23.0,15.8,82000.0,4200.0,2012,training (2012-14)
24.3,24.83,63000.0,28100.0,2013,training (2012-14)
17.71,24.11,45000.0,21850.0,2012,training (2012-14)
24.35,15.31,34100.0,8000.0,2012,training (2012-14)
28.51,19.52,45000.0,9350.0,2013,training (2012-14)
9.35,8.9,83000.0,11000.0,2013,training (2012-14)
13.2,8.9,38000.0,6500.0,2014,training (2012-14)
21.86,18.49,60000.0,9000.0,2012,training (2012-14)
16.55,25.57,72000.0,16650.0,2014,training (2012-14)
9.29,26.06,93000.0,30000.0,2013,training (2012-14)
13.66,20.49,63000.0,24925.0,2012,training (2012-14)
13.2,21.49,112000.0,35000.0,2012,training (2012-14)
14.88,25.8,60000.0,20000.0,2013,training (2012-14)
31.72,18.49,30000.0,10000.0,2012,training (2012-14)
28.31,17.76,52690.0,16525.0,2013,training (2012-14)
31.74,21.0,60000.0,15000.0,2013,training (2012-14)
17.28,24.08,65000.0,10200.0,2014,training (2012-14)
13.29,13.66,66899.0,4800.0,2014,training (2012-14)
